parse,solve,decisions,unit,visit,restart,cdcl,adjacency,clause,decision,sat,var
2,137438,79412,1396467,1845890344,7,true,list,counting,random,false,125
2,335149,111697,2097861,3780314212,8,true,list,counting,random,false,125
2,239055,91497,1690771,2766813451,7,true,list,counting,random,false,125
2,248695,99254,1780214,3005562960,8,true,list,counting,random,false,125
2,40355,53526,958053,767949294,7,true,list,counting,random,false,125
2,158233,79462,1449779,2013291188,7,true,list,counting,random,false,125
2,19340,36209,656734,426259623,6,true,list,counting,random,false,125
2,31053,50592,860620,640438722,7,true,list,counting,random,false,125
2,79674,67099,1178818,1233239457,7,true,list,counting,random,false,125
2,308737,108732,1988794,3492512765,8,true,list,counting,random,false,125
1,0,44,622,9801,0,true,list,counting,JW_static,true,50
1,0,14,122,1838,0,true,list,counting,JW_static,true,50
1,0,84,803,13871,0,true,list,counting,JW_static,true,50
1,0,35,278,4324,0,true,list,counting,JW_static,true,50
1,0,73,812,13768,0,true,list,counting,JW_static,true,50
1,0,21,158,2414,0,true,list,counting,JW_static,true,50
1,0,8,49,755,0,true,list,counting,JW_static,true,50
1,0,16,92,1437,0,true,list,counting,JW_static,true,50
1,0,54,550,9031,0,true,list,counting,JW_static,true,50
1,0,46,637,9923,0,true,list,counting,JW_static,true,50
1,0,35,555,8719,0,true,list,counting,JW_static,false,50
1,0,38,691,10435,0,true,list,counting,JW_static,false,50
1,0,74,930,15730,0,true,list,counting,JW_static,false,50
1,0,38,742,11592,0,true,list,counting,JW_static,false,50
1,0,30,452,7024,0,true,list,counting,JW_static,false,50
1,0,53,731,11936,0,true,list,counting,JW_static,false,50
1,0,49,578,8929,0,true,list,counting,JW_static,false,50
1,0,89,955,16328,0,true,list,counting,JW_static,false,50
1,0,53,683,11348,0,true,list,counting,JW_static,false,50
1,0,41,605,9549,0,true,list,counting,JW_static,false,50
1,0,29,271,3951,0,true,list,counting,JW_static,true,75
1,6,370,5999,126828,2,true,list,counting,JW_static,true,75
1,21,1004,16276,506732,3,true,list,counting,JW_static,true,75
1,0,64,766,11722,0,true,list,counting,JW_static,true,75
1,0,25,199,2876,0,true,list,counting,JW_static,true,75
1,4,252,4118,78910,1,true,list,counting,JW_static,true,75
1,1,118,2064,33554,0,true,list,counting,JW_static,true,75
1,0,17,100,1542,0,true,list,counting,JW_static,true,75
1,3,189,3193,56773,1,true,list,counting,JW_static,true,75
1,0,45,794,11931,0,true,list,counting,JW_static,true,75
1,4,310,5089,99620,1,true,list,counting,JW_static,false,75
1,2,118,2297,41610,1,true,list,counting,JW_static,false,75
1,41,1788,26181,1137337,3,true,list,counting,JW_static,false,75
1,3,211,3678,66596,1,true,list,counting,JW_static,false,75
1,8,506,8790,196974,2,true,list,counting,JW_static,false,75
1,9,548,9402,219979,2,true,list,counting,JW_static,false,75
1,7,551,8002,172483,2,true,list,counting,JW_static,false,75
1,4,304,4932,105912,1,true,list,counting,JW_static,false,75
1,7,504,7006,162072,2,true,list,counting,JW_static,false,75
1,4,263,4760,94074,1,true,list,counting,JW_static,false,75
2,14,663,13436,315578,2,true,list,counting,JW_static,true,100
2,15,697,13412,319515,2,true,list,counting,JW_static,true,100
2,3,205,3895,68039,1,true,list,counting,JW_static,true,100
2,1,83,1325,20125,0,true,list,counting,JW_static,true,100
2,13,572,12783,283718,2,true,list,counting,JW_static,true,100
2,46,1549,32105,1137612,3,true,list,counting,JW_static,true,100
2,1,118,1816,28846,0,true,list,counting,JW_static,true,100
2,102,2735,53770,2677793,4,true,list,counting,JW_static,true,100
2,5,308,5590,101400,1,true,list,counting,JW_static,true,100
2,1,136,2144,33914,0,true,list,counting,JW_static,true,100
2,40,1474,29047,1004721,3,true,list,counting,JW_static,false,100
2,227,4740,85252,6548562,4,true,list,counting,JW_static,false,100
2,21,1047,18421,520213,3,true,list,counting,JW_static,false,100
2,61,1916,35921,1601403,3,true,list,counting,JW_static,false,100
2,16,834,15214,397553,2,true,list,counting,JW_static,false,100
2,216,3980,87249,6200686,4,true,list,counting,JW_static,false,100
2,184,4441,76761,5202499,4,true,list,counting,JW_static,false,100
2,66,2161,39443,1750399,4,true,list,counting,JW_static,false,100
2,282,4608,93394,8304281,4,true,list,counting,JW_static,false,100
2,55,1868,34961,1430991,3,true,list,counting,JW_static,false,100
2,17,691,16029,370586,2,true,list,counting,JW_static,true,125
2,753,9055,192798,20812464,5,true,list,counting,JW_static,true,125
2,282,4922,103713,7811206,4,true,list,counting,JW_static,true,125
2,101,2439,55324,2579054,4,true,list,counting,JW_static,true,125
2,125,3049,67695,3189391,4,true,list,counting,JW_static,true,125
2,379,6309,124937,10324683,5,true,list,counting,JW_static,true,125
2,226,4142,92833,5865692,4,true,list,counting,JW_static,true,125
2,62,1860,40339,1497446,3,true,list,counting,JW_static,true,125
2,0,31,326,4743,0,true,list,counting,JW_static,true,125
2,63,1846,39364,1573843,3,true,list,counting,JW_static,true,125
2,576,7875,165855,16235977,5,true,list,counting,JW_static,false,125
2,406,5614,128154,11876282,5,true,list,counting,JW_static,false,125
2,278,4560,108842,8066178,4,true,list,counting,JW_static,false,125
2,219,4051,92612,6349122,4,true,list,counting,JW_static,false,125
2,383,5544,125793,11046364,5,true,list,counting,JW_static,false,125
2,502,6803,150507,14373036,5,true,list,counting,JW_static,false,125
2,189,3587,84338,5237498,4,true,list,counting,JW_static,false,125
2,121,3066,65059,3157671,4,true,list,counting,JW_static,false,125
2,120,2980,62156,3238360,4,true,list,counting,JW_static,false,125
2,1515,12549,275313,44693723,5,true,list,counting,JW_static,false,125
1,0,30,335,5135,0,true,list,counting,VSIDS,true,50
1,1,136,1509,28590,0,true,list,counting,VSIDS,true,50
1,1,95,983,17694,0,true,list,counting,VSIDS,true,50
1,0,44,466,7371,0,true,list,counting,VSIDS,true,50
1,0,14,50,825,0,true,list,counting,VSIDS,true,50
1,0,18,140,2259,0,true,list,counting,VSIDS,true,50
1,0,22,189,3019,0,true,list,counting,VSIDS,true,50
1,1,88,888,16559,0,true,list,counting,VSIDS,true,50
1,0,65,572,9804,0,true,list,counting,VSIDS,true,50
1,2,148,1789,34751,1,true,list,counting,VSIDS,true,50
1,1,98,1188,22647,0,true,list,counting,VSIDS,false,50
1,2,168,1998,37712,1,true,list,counting,VSIDS,false,50
1,1,131,1664,32560,1,true,list,counting,VSIDS,false,50
1,1,97,1251,21988,0,true,list,counting,VSIDS,false,50
1,2,155,1907,37825,1,true,list,counting,VSIDS,false,50
1,1,112,1251,23185,0,true,list,counting,VSIDS,false,50
1,0,76,605,10493,0,true,list,counting,VSIDS,false,50
1,1,94,1083,20599,0,true,list,counting,VSIDS,false,50
1,2,224,2604,53312,1,true,list,counting,VSIDS,false,50
1,1,137,1751,33557,1,true,list,counting,VSIDS,false,50
1,0,26,102,1732,0,true,list,counting,VSIDS,true,75
1,18,676,11847,307310,2,true,list,counting,VSIDS,true,75
1,17,751,11526,298360,2,true,list,counting,VSIDS,true,75
1,1,97,1143,19802,0,true,list,counting,VSIDS,true,75
1,6,340,4544,93952,1,true,list,counting,VSIDS,true,75
1,5,298,4267,87908,1,true,list,counting,VSIDS,true,75
1,10,501,7922,181202,2,true,list,counting,VSIDS,true,75
1,0,35,243,3850,0,true,list,counting,VSIDS,true,75
1,0,44,600,9049,0,true,list,counting,VSIDS,true,75
1,13,631,9594,225676,2,true,list,counting,VSIDS,true,75
1,11,638,8758,223417,2,true,list,counting,VSIDS,false,75
1,8,489,7189,162210,2,true,list,counting,VSIDS,false,75
1,18,890,13260,390835,3,true,list,counting,VSIDS,false,75
1,17,959,12997,388639,3,true,list,counting,VSIDS,false,75
1,18,889,13821,402756,3,true,list,counting,VSIDS,false,75
1,16,817,12496,359244,2,true,list,counting,VSIDS,false,75
1,12,706,9853,252078,2,true,list,counting,VSIDS,false,75
1,14,786,10785,317473,2,true,list,counting,VSIDS,false,75
1,6,424,5995,128283,2,true,list,counting,VSIDS,false,75
1,7,393,6608,138113,2,true,list,counting,VSIDS,false,75
2,12,513,8939,183607,2,true,list,counting,VSIDS,true,100
2,16,653,11146,250482,2,true,list,counting,VSIDS,true,100
2,8,391,6704,131660,2,true,list,counting,VSIDS,true,100
2,20,788,13733,352631,2,true,list,counting,VSIDS,true,100
2,4,223,3680,65603,1,true,list,counting,VSIDS,true,100
2,1,76,1032,16217,0,true,list,counting,VSIDS,true,100
2,43,1307,23375,768870,3,true,list,counting,VSIDS,true,100
2,19,671,13050,318634,2,true,list,counting,VSIDS,true,100
2,31,1028,19135,562266,3,true,list,counting,VSIDS,true,100
2,1,61,966,15122,0,true,list,counting,VSIDS,true,100
2,36,1318,25469,834303,3,true,list,counting,VSIDS,false,100
2,104,2612,48479,2617961,4,true,list,counting,VSIDS,false,100
2,55,1756,31897,1353195,3,true,list,counting,VSIDS,false,100
2,20,960,14701,441336,3,true,list,counting,VSIDS,false,100
2,22,1045,17442,494101,3,true,list,counting,VSIDS,false,100
2,104,2787,50420,2540005,4,true,list,counting,VSIDS,false,100
2,121,2977,55971,3155178,4,true,list,counting,VSIDS,false,100
2,65,2046,35893,1591310,3,true,list,counting,VSIDS,false,100
2,105,2642,49333,2683226,4,true,list,counting,VSIDS,false,100
2,34,1276,24214,765588,3,true,list,counting,VSIDS,false,100
2,254,4150,87306,5797848,4,true,list,counting,VSIDS,true,125
2,56,1720,33042,1177008,3,true,list,counting,VSIDS,true,125
2,82,2047,40430,1669293,3,true,list,counting,VSIDS,true,125
2,179,3301,70959,3904756,4,true,list,counting,VSIDS,true,125
2,569,6400,134059,13953148,5,true,list,counting,VSIDS,true,125
2,101,2269,47250,2013425,4,true,list,counting,VSIDS,true,125
2,68,1619,35190,1242916,3,true,list,counting,VSIDS,true,125
2,94,2148,43684,1911214,3,true,list,counting,VSIDS,true,125
2,154,3024,62429,3199533,4,true,list,counting,VSIDS,true,125
2,132,2712,54774,2620808,4,true,list,counting,VSIDS,true,125
2,515,6255,129602,14024067,5,true,list,counting,VSIDS,false,125
2,484,5841,127320,13057604,5,true,list,counting,VSIDS,false,125
2,445,5735,120892,12092406,5,true,list,counting,VSIDS,false,125
2,378,5079,107787,10348339,4,true,list,counting,VSIDS,false,125
2,257,4241,90998,6722257,4,true,list,counting,VSIDS,false,125
2,352,4848,105255,9522308,4,true,list,counting,VSIDS,false,125
2,154,3209,67548,3898971,4,true,list,counting,VSIDS,false,125
2,161,3388,70879,4004610,4,true,list,counting,VSIDS,false,125
2,121,3149,58122,2974704,4,true,list,counting,VSIDS,false,125
2,531,6555,142030,14107259,5,true,list,counting,VSIDS,false,125
1,1,97,1348,17109,0,true,list,watched_literals,trivial,true,50
1,0,31,288,3417,0,true,list,watched_literals,trivial,true,50
1,1,115,1221,16260,0,true,list,watched_literals,trivial,true,50
1,0,88,904,11321,0,true,list,watched_literals,trivial,true,50
1,1,115,1396,18134,0,true,list,watched_literals,trivial,true,50
1,0,20,197,2267,0,true,list,watched_literals,trivial,true,50
1,0,70,905,11253,0,true,list,watched_literals,trivial,true,50
1,0,29,290,3309,0,true,list,watched_literals,trivial,true,50
1,1,118,1132,15227,0,true,list,watched_literals,trivial,true,50
1,1,165,2100,28207,1,true,list,watched_literals,trivial,true,50
1,0,77,1052,13121,0,true,list,watched_literals,trivial,false,50
1,1,174,2162,29119,1,true,list,watched_literals,trivial,false,50
1,1,168,1934,26303,1,true,list,watched_literals,trivial,false,50
1,2,202,2771,39399,1,true,list,watched_literals,trivial,false,50
1,1,127,1524,20814,1,true,list,watched_literals,trivial,false,50
1,1,109,1347,17709,0,true,list,watched_literals,trivial,false,50
1,0,90,904,11609,0,true,list,watched_literals,trivial,false,50
1,1,170,1928,26254,1,true,list,watched_literals,trivial,false,50
1,1,127,1700,22792,1,true,list,watched_literals,trivial,false,50
1,1,99,1198,15721,0,true,list,watched_literals,trivial,false,50
1,0,29,89,1260,0,true,list,watched_literals,trivial,true,75
1,0,91,1189,14023,0,true,list,watched_literals,trivial,true,75
1,0,37,495,5439,0,true,list,watched_literals,trivial,true,75
1,1,151,2024,25226,0,true,list,watched_literals,trivial,true,75
1,13,800,12662,212868,2,true,list,watched_literals,trivial,true,75
1,4,326,5241,72015,1,true,list,watched_literals,trivial,true,75
1,2,166,2412,31013,1,true,list,watched_literals,trivial,true,75
1,6,443,6597,95899,2,true,list,watched_literals,trivial,true,75
1,1,121,1406,17522,0,true,list,watched_literals,trivial,true,75
1,9,554,9749,147146,2,true,list,watched_literals,trivial,true,75
1,8,562,8612,131635,2,true,list,watched_literals,trivial,false,75
1,15,917,13640,246918,3,true,list,watched_literals,trivial,false,75
1,42,1748,27743,711660,3,true,list,watched_literals,trivial,false,75
1,17,1047,15719,287917,3,true,list,watched_literals,trivial,false,75
1,34,1598,25120,558274,3,true,list,watched_literals,trivial,false,75
1,17,958,15787,282925,3,true,list,watched_literals,trivial,false,75
1,18,1024,16017,292472,3,true,list,watched_literals,trivial,false,75
1,19,1108,16390,310241,3,true,list,watched_literals,trivial,false,75
1,6,479,7193,100571,2,true,list,watched_literals,trivial,false,75
1,23,1137,19147,371177,3,true,list,watched_literals,trivial,false,75
2,122,3391,65511,1939362,4,true,list,watched_literals,trivial,true,100
2,53,1956,38282,852147,3,true,list,watched_literals,trivial,true,100
2,463,6830,136791,6957724,5,true,list,watched_literals,trivial,true,100
2,61,2060,41765,956828,4,true,list,watched_literals,trivial,true,100
2,13,858,13863,220938,2,true,list,watched_literals,trivial,true,100
2,6,455,7116,91190,2,true,list,watched_literals,trivial,true,100
2,71,2564,47683,1168378,4,true,list,watched_literals,trivial,true,100
2,3,290,4417,54520,1,true,list,watched_literals,trivial,true,100
2,12,723,13064,188278,2,true,list,watched_literals,trivial,true,100
2,1,169,1994,23946,0,true,list,watched_literals,trivial,true,100
2,36,1587,29814,581099,3,true,list,watched_literals,trivial,false,100
2,69,2482,48223,1138802,4,true,list,watched_literals,trivial,false,100
2,38,1601,30915,628373,3,true,list,watched_literals,trivial,false,100
2,30,1393,25316,483651,3,true,list,watched_literals,trivial,false,100
2,58,2056,40107,932881,4,true,list,watched_literals,trivial,false,100
2,129,3438,71802,2155600,4,true,list,watched_literals,trivial,false,100
2,198,4455,84202,3014264,4,true,list,watched_literals,trivial,false,100
2,87,2838,53977,1402328,4,true,list,watched_literals,trivial,false,100
2,115,3288,65557,1906826,4,true,list,watched_literals,trivial,false,100
2,91,3031,55683,1449063,4,true,list,watched_literals,trivial,false,100
2,453,7369,162323,6717074,5,true,list,watched_literals,trivial,true,125
2,719,9249,204534,10539295,5,true,list,watched_literals,trivial,true,125
2,447,6897,152593,6274277,5,true,list,watched_literals,trivial,true,125
2,111,3115,70185,1668230,4,true,list,watched_literals,trivial,true,125
2,83,2697,58048,1236532,4,true,list,watched_literals,trivial,true,125
2,33,1314,28473,456793,3,true,list,watched_literals,trivial,true,125
2,39,1646,33424,584529,3,true,list,watched_literals,trivial,true,125
2,100,3112,64821,1504540,4,true,list,watched_literals,trivial,true,125
2,594,8608,183668,8688378,5,true,list,watched_literals,trivial,true,125
2,166,4234,85952,2432982,4,true,list,watched_literals,trivial,true,125
2,186,4110,91289,2736561,4,true,list,watched_literals,trivial,false,125
2,2004,15547,367570,28486572,6,true,list,watched_literals,trivial,false,125
2,7390,26835,613026,87476297,6,true,list,watched_literals,trivial,false,125
2,2704,18886,419380,39607782,6,true,list,watched_literals,trivial,false,125
2,884,10887,226726,13084725,5,true,list,watched_literals,trivial,false,125
2,891,10143,228126,13387744,5,true,list,watched_literals,trivial,false,125
2,1642,13274,290841,23027168,6,true,list,watched_literals,trivial,false,125
2,553,8223,172582,8246284,5,true,list,watched_literals,trivial,false,125
2,2049,16342,355568,28444979,6,true,list,watched_literals,trivial,false,125
2,1891,15589,345799,27287387,6,true,list,watched_literals,trivial,false,125
1,0,24,158,1912,0,true,list,watched_literals,random,true,50
1,0,61,539,6727,0,true,list,watched_literals,random,true,50
1,0,62,727,9198,0,true,list,watched_literals,random,true,50
1,0,81,910,11305,0,true,list,watched_literals,random,true,50
1,1,131,1466,20206,0,true,list,watched_literals,random,true,50
1,0,57,639,7930,0,true,list,watched_literals,random,true,50
1,0,99,1036,13842,0,true,list,watched_literals,random,true,50
1,0,8,42,504,0,true,list,watched_literals,random,true,50
1,0,50,373,4606,0,true,list,watched_literals,random,true,50
1,3,288,3561,56129,1,true,list,watched_literals,random,true,50
1,1,158,1807,25477,1,true,list,watched_literals,random,false,50
1,1,173,1932,26940,1,true,list,watched_literals,random,false,50
1,0,93,1129,14431,0,true,list,watched_literals,random,false,50
1,1,108,1202,16358,0,true,list,watched_literals,random,false,50
1,0,80,898,11420,0,true,list,watched_literals,random,false,50
1,1,120,1272,17386,0,true,list,watched_literals,random,false,50
1,1,145,1565,22759,1,true,list,watched_literals,random,false,50
1,1,123,1291,17709,0,true,list,watched_literals,random,false,50
1,2,227,2501,37214,1,true,list,watched_literals,random,false,50
1,2,207,2410,33961,1,true,list,watched_literals,random,false,50
1,0,31,362,4000,0,true,list,watched_literals,random,true,75
1,0,20,187,2135,0,true,list,watched_literals,random,true,75
1,6,489,6744,98031,2,true,list,watched_literals,random,true,75
1,1,152,2301,29602,1,true,list,watched_literals,random,true,75
1,8,619,8491,130940,2,true,list,watched_literals,random,true,75
1,8,642,8320,131557,2,true,list,watched_literals,random,true,75
1,4,329,4867,67807,1,true,list,watched_literals,random,true,75
1,2,214,2549,32898,1,true,list,watched_literals,random,true,75
1,0,34,295,3420,0,true,list,watched_literals,random,true,75
1,2,248,3499,45891,1,true,list,watched_literals,random,true,75
1,17,1048,15206,284616,3,true,list,watched_literals,random,false,75
1,18,1112,15600,298660,3,true,list,watched_literals,random,false,75
1,31,1561,23268,526671,3,true,list,watched_literals,random,false,75
1,19,1212,16618,324589,3,true,list,watched_literals,random,false,75
1,40,1862,27517,689906,3,true,list,watched_literals,random,false,75
1,18,1106,15972,303495,3,true,list,watched_literals,random,false,75
